id,code,name,prefecture,address,tel,corporation,director,established,bed_type_and_count,facility_type,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24

11.0,01-3151-5,桜歯科クリニック,〒010－0044,秋田市横森５－２０－２５,018-832-4030,下田　光博,下田　光博 / 令5. 9. 20,昭59. 9. 20,歯 / 現存,診療所,,,,,,,,,,,,,,

12.0,01-3152-3,白根歯科医院,〒010－0922,秋田市旭北栄町５－３３,018-823-1300,白根　宏二,白根　宏二 / 令5. 10. 15,昭59. 10. 15,歯 / 現存,診療所,,,,,,,,,,,,,,

13.0,01-3155-6,手形歯科診療所,〒010－0861,秋田市手形からみでん３－６７,018-834-8106,鈴木　洋一,鈴木　洋一 / 令5. 12. 15,昭59. 12. 15,歯　矯歯　小歯 / 現存,診療所,,,,,,,,,,,,,,

14.0,01-3164-8,ひゃくすい歯科,〒011－0942,秋田市土崎港東四丁目６－４７,018-845-0648,泉谷　百穂,泉谷　百穂 / 令4. 7. 1,昭61. 7. 1,歯　矯歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

15.0,01-3171-3,日興歯科医院,〒010－0001,秋田市中通６－１３－２５,018-835-2195,黄　振興,黄　振興 / 令5. 4. 21,昭62. 4. 21,歯 / 現存,診療所,,,,,,,,,,,,,,

16.0,01-3176-2,海塩歯科医院,〒010－0917,秋田市泉中央３丁目４－１５,018-824-4040,海塩　秀男,海塩　秀男 / 令5. 9. 3,昭62. 9. 3,歯 / 現存,診療所,,,,,,,,,,,,,,

17.0,01-3199-4,大山歯科医院,〒011－0946,秋田市土崎港中央５丁目２番１１号,018-845-7642,大山　一雄,大山　一雄 / 令4. 3. 15,平元. 3. 15,歯 / 現存,診療所,,,,,,,,,,,,,,

18.0,01-3203-4,明田歯科医院,〒010－0002,秋田市東通仲町２－１１,018-834-8141,佐藤　浩幸,佐藤　浩幸 / 令4. 6. 19,平元. 6. 19,歯 / 現存,診療所,,,,,,,,,,,,,,

19.0,01-3204-2,大住鈴木歯科医院,〒010－0063,秋田市牛島西３丁目２－３２,018-836-5123,鈴木　尚樹,鈴木　尚樹 / 令4. 6. 19,平元. 6. 19,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,

20.0,01-3211-7,こまつ歯科医院,〒011－0941,秋田市土崎港北７丁目７番２１号,018-846-6100,小松　純一,小松　純一 / 令5. 1. 16,平2. 1. 16,歯 / 現存,診療所,,,,,,,,,,,,,,

21.0,01-3212-5,岡部歯科医院,〒010－0925,秋田市旭南３丁目３番１３号,018-863-3629,小林　まゆみ,小林　まゆみ / 令5. 2. 1,平2. 2. 1,歯 / 現存,診療所,,,,,,,,,,,,,,

22.0,01-3214-1,神田歯科医院,〒010－1421,秋田市仁井田本町四丁目１３番２号,018-839-3765,神田　かほる,神田　かほる / 令5. 9. 1,平2. 9. 1,歯 / 現存,診療所,,,,,,,,,,,,,,

23.0,01-3221-6,社会医療法人明和会　港北中通診療所,〒011－0941,秋田市土崎港北６丁目１番５号,018-845-3663,社会医療法人明和会　理事長　小林　仁,菊池　友幸 / 令4. 8. 1,令3. 4. 1,歯　矯歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

24.0,01-3227-3,立花歯科医院,〒010－0022,秋田市楢山南中町９－２２,018-833-3885,立花　透,立花　透 / 令6. 8. 1,平3. 8. 1,歯 / 現存,診療所,,,,,,,,,,,,,,

25.0,01-3232-3,神田歯科医院,〒010－0023,秋田市楢山本町３－１４,018-831-9094,神田　恵子,神田　恵子 / 令6. 10. 1,平3. 10. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,

26.0,01-3239-8,平塚歯科医院,〒010－1414,秋田市御所野元町二丁目１２番１号,018-826-1888,平塚　新,平塚　新 / 令4. 4. 2,平4. 4. 2,歯 / 現存,診療所,,,,,,,,,,,,,,

27.0,01-3240-6,西野歯科医院,〒010－1425,秋田市御野場新町４丁目１番１号,018-839-9722,西野　義昭,西野　義昭 / 令4. 4. 17,平4. 4. 17,歯 / 現存,診療所,,,,,,,,,,,,,,

28.0,01-3243-0,いとう歯科医院,〒010－0951,秋田市山王五丁目１－１５朝日プラザ欅通１０１,018-888-1388,伊藤　浩昭,伊藤　浩昭 / 令4. 7. 20,平4. 7. 20,歯 / 現存,診療所,,,,,,,,,,,,,,

29.0,01-3249-7,又井歯科クリニック,〒011－0948,秋田市飯島西袋二丁目１６番１号,018-846-8877,又井　庸生,又井　庸生 / 令4. 10. 7,平4. 10. 7,歯 / 現存,診療所,,,,,,,,,,,,,,

30.0,01-3252-1,医療法人豊盛会　豊間歯科医院,〒011－0946,秋田市土崎港中央二丁目５番２４号,018-845-1657,医療法人豊盛会　理事長　豊間　隆,豊間　隆 / 令5. 5. 1,平5. 5. 1,歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

31.0,01-3259-6,安井歯科クリニック,〒010－0003,秋田市東通二丁目１０番４５号,018-836-4618,安井　新紀,安井　新紀 / 令5. 8. 2,平5. 8. 2,歯　矯歯　小歯 / 現存,診療所,,,,,,,,,,,,,,

32.0,01-3260-4,山内歯科・矯正歯科,〒010－0001,秋田市中通三丁目１番７号,018-832-5252,医療法人山内歯科・矯正歯科　理事長　山内　積,山内　積 / 令5. 9. 1,平5. 9. 1,矯歯 / 現存,診療所,,,,,,,,,,,,,,

33.0,01-3261-2,おおすみ歯科医院,〒010－1436,秋田市大住三丁目３番５３号,018-836-5222,医療法人おおすみ歯科医院　理事長　佐々木　嘉一,佐々木　嘉一 / 令5. 9. 1,平5. 9. 1,歯　矯歯　小歯 / 現存,診療所,,,,,,,,,,,,,,

34.0,01-3266-1,清水歯科クリニック,〒010－0914,秋田市保戸野千代田町２番４１号,018-863-3443,清水　眞木雄,清水　眞木雄 / 令5. 12. 1,平5. 12. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,

35.0,01-3267-9,あさひかわ歯科医院,〒010－0834,秋田市旭川南町１２番２３号,018-831-1316,医療法人あさひかわ歯科医院　理事長　最上　伸司,最上　伸司 / 令6. 1. 1,平6. 1. 1,歯 / 現存,診療所,,,,,,,,,,,,,,

36.0,01-3268-7,三浦歯科クリニック,〒010－1421,秋田市仁井田本町５丁目１番２５号,018-839-8219,医療法人三浦歯科クリニック　理事長　三浦　吉貴,三浦　吉貴 / 令6. 1. 1,平6. 1. 1,歯　小歯　歯外　矯歯 / 現存,診療所,,,,,,,,,,,,,,

37.0,01-3272-9,高山歯科医院,〒010－0925,秋田市旭南２丁目１番３８号,018-823-1182,医療法人デッグ　理事長　高山　伊都子,高山　伊都子 / 令6. 4. 1,平6. 4. 1,歯　矯歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

38.0,01-3278-6,京谷歯科医院,〒010－1424,秋田市御野場４丁目３番３号,018-839-7887,京谷　雅樹,京谷　雅樹 / 令6. 10. 25,平6. 10. 25,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,

39.0,01-3280-2,江畑歯科医院,〒010－0065,秋田市茨島４丁目６番４４号,018-865-2555,江畑　浩,江畑　浩 / 令3. 12. 15,平6. 12. 15,歯 / 現存,診療所,,,,,,,,,,,,,,

40.0,01-3282-8,広幡歯科医院,〒010－0931,秋田市川元山下町２番１号,018-864-7171,広幡　昌直,広幡　昌直 / 令4. 3. 16,平7. 3. 16,歯 / 現存,診療所,,,,,,,,,,,,,,

41.0,01-3287-7,小澤歯科医院,〒011－0946,秋田市土崎港中央４丁目５番５３号,018-845-0313,小澤　夏生,小澤　夏生 / 令4. 7. 12,平7. 7. 12,歯 / 現存,診療所,,,,,,,,,,,,,,

42.0,01-3291-9,竹中歯科クリニック,〒011－0946,秋田市土崎港中央五丁目８番３号,018-847-1188,竹中　一哉,竹中　一哉 / 令4. 10. 16,平7. 10. 16,歯 / 現存,診療所,,,,,,,,,,,,,,

43.0,01-3294-3,けやき通り歯科医院,〒010－0973,秋田市八橋本町３丁目１４番１４号,018-864-6322,大島　卓哉,大島　卓哉 / 令5. 4. 1,平8. 4. 1,歯　矯歯　小歯 / 現存,診療所,,,,,,,,,,,,,,

44.0,01-3300-8,東京歯科クリニック,〒010－0003,秋田市東通１丁目１２－６,018-836-3450,大久保　道子,大久保　道子 / 新規 / 令5. 11. 7,平8. 11. 7,歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

45.0,01-3304-0,佐藤歯科医院,〒010－0028,秋田市楢山共和町２番３号,018-832-7009,佐藤　裕子,佐藤　裕子 / 交代 / 令6. 3. 21,平9. 3. 21,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,

46.0,01-3306-5,わかさ歯科クリニック,〒010－0041,秋田市広面字谷地田８３番３,018-837-8567,若狭　隆,若狭　隆 / 新規 / 令6. 7. 22,平9. 7. 22,歯　矯歯　小歯 / 現存,診療所,,,,,,,,,,,,,,

47.0,01-3310-7,佐藤歯科医院,〒011－0941,秋田市土崎港北３丁目３番５１号,018-857-2255,医療法人恒心会　理事長　佐藤　正人,佐藤　正人 / 組織変更 / 令6. 8. 18,平9. 8. 18,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,

48.0,01-3311-5,追分佐藤歯科医院,〒010－0126,秋田市金足追分字海老穴２６２番地３,018-872-1120,医療法人恒心会　理事長　佐藤　正人,最上（佐藤）　晶子 / 新規 / 令6. 9. 17,平9. 9. 17,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,

49.0,01-3312-3,ひがしとおり歯科医院,〒010－0003,秋田市東通三丁目１０番１５号,018-831-8867,山本　高敬,山本　真弓 / 新規 / 令6. 11. 10,平9. 11. 10,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,

50.0,01-3319-8,医療法人東京堂　港町歯科クリニック,〒011－0946,秋田市土崎港中央３丁目５番４０号,018-857-1040,医療法人東京堂　理事長　佐藤　暢也,佐藤　暢也 / 組織変更 / 令5. 5. 1,平11. 5. 1,歯　小歯　矯歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

51.0,01-3320-6,こまはし歯科医院,〒010－0951,秋田市山王２丁目６番１号,018-862-7047,駒橋　純,駒橋　純 / 新規 / 令5. 7. 2,平11. 7. 2,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,

52.0,01-3322-2,小柳歯科医院,〒010－0851,秋田市手形十七流４１９番,018-832-6042,小柳　真,小柳　真 / 移動 / 令5. 8. 1,平11. 8. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,

53.0,01-3323-0,とりき町歯科クリニック,〒010－1633,秋田市新屋鳥木町４－４７,018-888-8222,清水　光,清水　光 / 新規 / 令5. 9. 14,平11. 9. 14,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,

54.0,01-3325-5,原歯科医院,〒010－0918,秋田市泉南３丁目４－１６,018-865-2600,小田　真悟,小田　真悟 / 交代 / 令5. 10. 4,平11. 10. 4,歯　小歯　矯歯 / 現存,診療所,,,,,,,,,,,,,,

55.0,01-3326-3,カネウチ歯科医院,〒010－0041,秋田市広面字谷地沖４番地３,018-832-8249,医療法人ケーディーシィー　理事長　金内　洋光,金内　洋光 / 組織変更 / 令5. 12. 1,平11. 12. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,

56.0,01-3327-1,田北歯科医院,〒011－0932,秋田市将軍野青山町１２－３０,018-857-0088,田北　朗,田北　朗 / 移動 / 令6. 3. 4,平12. 3. 4,歯 / 現存,診療所,,,,,,,,,,,,,,

57.0,01-3331-3,酒樹歯科医院,〒010－0851,秋田市手形十七流３２－４,018-835-8161,酒樹　徳悦,酒樹　徳悦 / 移動 / 令6. 6. 15,平12. 6. 15,歯 / 現存,診療所,,,,,,,,,,,,,,

58.0,01-3336-2,歯科明徳町クリニック,〒010－0875,秋田市千秋明徳町３番４８号,018-832-4224,佐藤　直人,佐藤　直人 / 移動 / 令6. 11. 1,平12. 11. 1,歯　歯外　小歯　矯歯 / 現存,診療所,,,,,,,,,,,,,,

59.0,01-3343-8,船木歯科クリニック,〒010－0942,秋田市川尻大川町１－４０,018-867-8250,船木　聖己,船木　聖己 / 新規 / 令元. 9. 26,平13. 9. 26,歯　矯歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

60.0,01-3345-3,ながい歯科医院,〒010－0918,秋田市泉南３丁目２５番１号,018-824-4465,永井　毅,永井　毅 / 交代 / 令元. 10. 15,平13. 10. 15,歯　矯歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

61.0,01-3348-7,いしかわ歯科・矯正歯科,〒010－0041,秋田市広面字野添１８１番地,018-887-3988,石川　承平,石川　承平 / 新規 / 令2. 4. 21,平14. 4. 21,歯　矯歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

62.0,01-3356-0,ＴＡＫＵ歯科クリニック,〒011－0901,秋田市寺内字三千刈３２５－３,018-867-8255,佐藤　拓,佐藤　拓 / 新規 / 令4. 7. 1,平16. 7. 1,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

63.0,01-3358-6,歯科アキタクリニック,〒010－0951,秋田市山王１丁目９番１０号,018-864-1355,武蔵　貞司,武蔵　貞司 / 組織変更 / 令4. 7. 16,平16. 7. 16,歯　矯歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

64.0,01-3363-6,医療法人　石塚歯科医院,〒019－2601,秋田市河辺和田字上中野４０１番地６,018-882-3808,医療法人　石塚歯科医院　理事長　石塚　永幸,石塚　永幸 / 移動 / 令3. 9. 16,平15. 9. 16,歯　矯歯 / 現存,診療所,,,,,,,,,,,,,,

65.0,01-3364-4,いがらし歯科医院,〒010－1223,秋田市雄和妙法字上大部１７－３,018-886-2758,五十嵐　亮,五十嵐　亮 / 新規 / 令6. 6. 2,平9. 6. 2,歯　小歯　矯歯 / 現存,診療所,,,,,,,,,,,,,,

66.0,01-3367-7,堀部歯科医院,〒010－1638,秋田市新屋表町１１－３,018-828-4323,堀部　真知子,堀部　真知子 / 交代 / 令5. 2. 26,平17. 2. 26,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,

67.0,01-3368-5,はぁと歯科クリニック,〒010－0041,秋田市広面字樋口１０１－１１,018-836-0202,中田　舞子,中田　舞子 / 新規 / 令5. 4. 6,平17. 4. 6,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

68.0,01-3369-3,アルヴェたかのはし歯科,〒010－8506,秋田市東通仲町４－１　秋田拠点センターアルヴェ４階４－６,018-837-1280,鷹觜　裕,鷹觜　裕 / 新規 / 令5. 4. 1,平17. 4. 1,歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

69.0,01-3370-1,大淵歯科医院,〒010－0001,秋田市中通４丁目７－３５,018-835-3711,大渕　義孝,大渕　義孝 / 移動 / 令5. 4. 1,平17. 4. 1,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

70.0,01-3371-9,将軍野歯科診療所,〒011－0936,秋田市将軍野南１丁目１０－５２,018-845-0863,阿部　賀子,阿部　賀子 / 交代 / 令5. 3. 19,平17. 3. 19,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,

71.0,01-3372-7,ささき歯科クリニック,〒010－0041,秋田市広面字大袋３８番１号,018-884-0333,佐々木　大輔,佐々木　大輔 / 新規 / 令5. 5. 2,平17. 5. 2,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

72.0,01-3373-5,おのば歯科クリニック,〒010－1423,秋田市仁井田中新田７５,018-892-6300,伊藤　寿,伊藤　寿 / 新規 / 令5. 6. 13,平17. 6. 13,歯　矯歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

73.0,01-3374-3,堀川歯科クリニック,〒010－1612,秋田市新屋豊町７－２９,018-867-0020,堀川　信行,堀川　信行 / 新規 / 令5. 7. 1,平17. 7. 1,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

74.0,01-3381-8,もとまち歯科医院,〒010－1631,秋田市新屋元町５－３８,018-888-8814,西村　圭史,西村　圭史 / 新規 / 令6. 5. 20,平18. 5. 20,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

75.0,01-3384-2,水上歯科医院,〒010－0916,秋田市泉北１丁目８番９号,018-838-0088,水上　克,水上　克 / 移動 / 令6. 12. 4,平18. 12. 4,歯　矯歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

76.0,01-3385-9,医療法人南秋会　そらいろデンタルクリニック,〒011－0911,秋田市飯島字堀川１０番地,018-838-1707,医療法人　南秋会　理事長　後藤　英盛,越前　悠 / 新規 / 令6. 12. 18,平18. 12. 18,歯　矯歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

77.0,01-3386-7,医療法人　玉木歯科医院,〒010－0925,秋田市旭南三丁目８番３号,018-864-6688,医療法人玉木歯科医院　理事長　玉木　直哉,玉木　直哉 / 組織変更 / 令7. 1. 5,平19. 1. 5,歯　矯歯　小歯 / 現存,診療所,,,,,,,,,,,,,,

78.0,01-3388-3,旭北歯科医院,〒010－0922,秋田市旭北栄町１番４号,018-865-2931,医療法人千成会　理事長　千葉　利昭,千葉　利昭 / 組織変更 / 令7. 4. 1,平19. 4. 1,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

79.0,01-3389-1,添川あおば歯科,〒010－0822,秋田市添川字地ノ内１７５－５,018-825-5575,戸嶋　慎一,戸嶋　慎一 / 新規 / 令7. 4. 25,平19. 4. 25,歯　矯歯　小歯 / 現存,診療所,,,,,,,,,,,,,,

80.0,01-3391-7,大村矯正歯科,〒010－0021,秋田市楢山登町２番３３号,018-837-3148,大村　克彦,大村　克彦 / 新規 / 令7. 4. 13,平19. 4. 13,矯歯 / 現存,診療所,,,,,,,,,,,,,,

81.0,01-3392-5,むさしデンタルオフィス,〒010－0912,秋田市保戸野通町４番８号,018-853-8214,医療法人哲風会　理事長　武蔵　哲貞,武蔵　哲貞 / 新規 / 令元. 8. 17,平19. 8. 17,歯　矯歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

82.0,01-3393-3,下北手かねた歯科クリニック,〒010－0051,秋田市下北手松崎字家ノ前１８２－３,018-853-9341,金田　一衛,金田　一衛 / 新規 / 令元. 9. 7,平19. 9. 7,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

83.0,01-3395-8,はまなす歯科クリニック,〒010－0802,秋田市外旭川字前谷地４１番１,018-847-5888,永瀬　聡,永瀬　聡 / 移動 / 令元. 10. 7,平19. 10. 7,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

84.0,01-3398-2,ＤｅｎｔａｌＣａｒｅオリーブ歯科クリニック,〒010－0955,秋田市山王中島町２－２５,018-866-4004,稲葉　茂,稲葉　茂 / 新規 / 令2. 1. 11,平20. 1. 11,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,

85.0,01-3402-2,ほどの歯科クリニック,〒010－0901,秋田市保戸野桜町１９番３号,018-865-3020,医療法人　晴功会　理事長　鷲谷　一晴,佐々木　憲治 / 新規 / 令2. 6. 2,平20. 6. 2,歯　矯歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

86.0,01-3404-8,すま歯科医院,〒011－0943,秋田市土崎港南一丁目１４番９号,018-845-1768,須磨　良行,須磨　良行 / 新規 / 令3. 1. 6,平21. 1. 6,歯　矯歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

87.0,01-3406-3,せき歯科クリニック,〒010－0063,秋田市牛島西三丁目６番１６号,018-874-7717,関　宏,関　宏 / 新規 / 令3. 11. 5,平21. 11. 5,歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

88.0,01-3407-1,あんどう矯正歯科クリニック,〒010－0003,秋田市東通四丁目４番１８号,018-837-6480,医療法人　Ｓａｃｒｅｄ　Ａｒｔｓ　理事長　安藤　葉介,安藤　葉介 / 移動 / 令3. 10. 16,平21. 10. 16,矯歯 / 現存,診療所,,,,,,,,,,,,,,

89.0,01-3409-7,泉南デンタルクリニック,〒010－0918,秋田市泉南１丁目２番２号,018-867-8880,医療法人　恭栄会　理事長　佐藤　瑞香,佐藤　瑞香 / 移動 / 令3. 10. 14,平21. 10. 14,歯　矯歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

90.0,01-3413-9,柏木歯科,〒010－0041,秋田市広面字土手下４１－１,018-832-9162,柏木　了,柏木　了 / 交代 / 令4. 10. 15,平22. 10. 15,歯 / 現存,診療所,,,,,,,,,,,,,,

91.0,01-3415-4,南浦歯科クリニック,〒010－0014,秋田市南通宮田１番３号,018-836-1184,南浦　公夫,南浦　公夫 / 組織変更 / 令5. 1. 1,平23. 1. 1,歯　矯歯　小歯 / 現存,診療所,,,,,,,,,,,,,,

92.0,01-3416-2,たんぽぽ歯科クリニック,〒010－0804,秋田市外旭川八幡田一丁目１１番３７号,018-868-4108,大瀧　祥子,大瀧　祥子 / 新規 / 令5. 2. 1,平23. 2. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,

93.0,01-3417-0,遠藤歯科クリニック,〒010－0001,秋田市中通二丁目８番１号フォンテＡＫＩＴＡ４階,018-835-1010,医療法人　千成会　理事長　千葉　利昭,泉谷　和弘 / 移動 / 令5. 3. 1,平23. 3. 1,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

94.0,01-3421-2,たつやデンタルクリニック,〒010－0973,秋田市八橋本町二丁目１１－８,018-853-1480,佐々木　達哉,佐々木　達哉 / 新規 / 令6. 4. 2,平24. 4. 2,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

95.0,01-3422-0,キャッスル歯科室,〒010－0001,秋田市中通一丁目３番５号秋田キャッスルホテル２Ｆ,018-836-5454,医療法人　信康会　理事長　工藤　卓奥,工藤　卓奥 / 交代 / 令6. 10. 1,平24. 10. 1,歯　小歯　矯歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

96.0,01-3425-3,かず歯科クリニック,〒010－0041,秋田市広面字昼寝２３－２,018-853-8211,長谷川　和弘,長谷川　和弘 / 新規 / 令元. 10. 1,平25. 10. 1,歯　歯外　小歯　矯歯 / 現存,診療所,,,,,,,,,,,,,,

97.0,01-3428-7,つね歯科クリニック,〒011－0947,秋田市飯島新町三丁目６－１,018-853-1840,五十嵐　常仁,五十嵐　常仁 / 新規 / 令2. 4. 1,平26. 4. 1,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

98.0,01-3431-1,おみ歯科クリニック,〒010－0972,秋田市八橋田五郎一丁目２－７,018-896-0055,医療法人　忠智会　理事長　畠山　忠臣,畠山　忠臣 / 交代 / 令2. 8. 1,平26. 8. 1,歯　小歯　矯歯 / 現存,診療所,,,,,,,,,,,,,,

99.0,01-3432-9,いしばし歯科医院,〒010－1414,秋田市御所野元町五丁目１２番３号,018-829-4618,医療法人　歯征会　理事長　石橋　征嗣,石橋　征嗣 / 交代 / 令3. 1. 1,平27. 1. 1,歯　歯外　小歯 / 現存,診療所,,,,,,,,,,,,,,

100.0,01-3435-2,ハピネス歯科クリニック,〒010－0062,秋田市牛島東７丁目１０番１号,018-874-9094,大久保　圭,大久保　圭 / 移動 / 令3. 3. 31,平27. 3. 31,歯　矯歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

101.0,01-3436-0,たかはし歯科クリニック,〒010－0802,秋田市外旭川字三後田２２番地１,018-853-6253,髙橋　宗久,髙橋　宗久 / 新規 / 令3. 6. 1,平27. 6. 1,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

102.0,01-3437-8,おやすみ通り歯科医院,〒010－0943,秋田市川尻御休町１番１９号,018-824-6480,金田　紘幸,金田　紘幸 / 新規 / 令3. 10. 1,平27. 10. 1,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

103.0,01-3442-8,みやがた駅東歯科,〒010－0851,秋田市手形字西谷地１８２番地３,018-825-1150,宮形　養,宮形　養 / 新規 / 令4. 10. 1,平28. 10. 1,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

104.0,01-3443-6,すずの木歯科クリニック,〒010－0962,秋田市八橋大畑２丁目２－８,018-865-8211,鈴木　克典,鈴木　克典 / 新規 / 令5. 2. 7,平29. 2. 7,歯　歯外　矯歯　小歯 / 現存,診療所,,,,,,,,,,,,,,

105.0,01-3444-4,北インター歯科クリニック,〒010－0802,秋田市外旭川字小谷地４番地１,018-869-8461,医療法人　雄俊会　理事長　佐々木　俊哉,佐々木　俊哉 / 交代 / 令5. 2. 1,平29. 2. 1,歯　小歯　矯歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

106.0,01-3447-7,さくらのもり歯科医院,〒010－0042,秋田市桜２丁目２５番３号,018-893-6618,逸見　健明,逸見　健明 / 新規 / 令5. 5. 1,平29. 5. 1,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

107.0,01-3448-5,あいば歯科医院,〒010－0065,秋田市茨島２－３－２,018-863-8787,医療法人　興仁会　理事長　相場　進,相場　進 / 移動 / 令5. 12. 11,平29. 12. 11,歯　小歯　歯外　矯歯 / 現存,診療所,,,,,,,,,,,,,,

