id,code,name,prefecture,address,tel,corporation,director,established,bed_type_and_count,facility_type,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24

17.0,0230730,デンタルクリニック齋藤,〒986－0825,石巻市穀町　５－２１,0225-23-5566,齋藤　嘉宏,齋藤　嘉宏 / 新規 / 令5. 9. 1,平8. 9. 1,歯　矯歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

18.0,0230748,桑島歯科クリニック,〒986－0863,石巻市向陽町　２ー３ー３,0225-23-2688,医療法人社団桑島歯科クリニック　理事長　桑島修悦,桑島　修悦 / 組織変更 / 令6. 1. 1,平9. 1. 1,歯　矯歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

19.0,0230755,さくらんぼ歯科クリニック,〒986－0850,石巻市あゆみ野一丁目７番地７,0225-93-9339,木村　文洋,木村　文洋 / 新規 / 令6. 4. 1,平9. 4. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,

20.0,0230771,かいほく歯科クリニック,〒986－0806,石巻市開北　１ー２ー４１,0225-21-6487,鈴木　章則,鈴木　章則 / 新規 / 令4. 5. 1,平10. 5. 1,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

21.0,0230813,阿部歯科医院,〒986－0875,石巻市末広町　２ー４８,0225-96-6546,阿部　清一郎,阿部　清一郎 / 交代 / 令5. 12. 1,平11. 12. 1,歯 / 現存,診療所,,,,,,,,,,,,,,

22.0,0230839,小林歯科クリニック,〒986－0861,石巻市蛇田字北経塚　７２－１,0225-92-9889,小林　俊一郎,小林　俊一郎 / 新規 / 令7. 1. 1,平13. 1. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,

23.0,0230847,横山歯科医院,〒986－0838,石巻市大手町　８－１０,0225-21-1711,横山　大助,横山　大助 / 新規 / 令7. 4. 1,平13. 4. 1,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

24.0,0230854,きらら歯科クリニック,〒986－0861,石巻市蛇田埣寺１ー３０,0225-92-9300,吉田　雅行,吉田　雅行 / 新規 / 令7. 5. 1,平13. 5. 1,歯 / 現存,診療所,,,,,,,,,,,,,,

25.0,0230870,かづま歯科クリニック,〒986－0042,石巻市鹿妻南１丁目１３－１６,0225-93-6480,医療法人社団かづま内科クリニック　理事長　江波戸　郁子,川口　威史 / 移転 / 令5. 11. 7,平23. 11. 7,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,

26.0,0230888,いちご歯科クリニック,〒986－0805,石巻市大橋　３－２－４,0225-92-8215,廣田　和好,廣田　和好 / 新規 / 令4. 1. 1,平16. 1. 1,歯　小歯　歯外　矯歯 / 現存,診療所,,,,,,,,,,,,,,

27.0,0230896,佐藤歯科医院,〒986－0812,石巻市東中里　２－３－３,0225-96-8778,医療法人社団佐藤歯科医院　理事長　佐藤　隆保,佐藤　隆保 / 組織変更 / 令4. 7. 1,平16. 7. 1,歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

28.0,0230920,こんの歯科クリニック,〒986－0101,石巻市相野谷旧屋敷　１６７,0225-62-3010,今野　正道,今野　正道 / 新規 / 令元. 8. 1,平13. 8. 1,歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

29.0,0230953,中野歯科医院,〒987－1222,石巻市広渕字町　１５５ー１,0225-73-4118,中野　善彦,中野　善彦 / 移転 / 令5. 9. 1,昭59. 5. 1,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

30.0,0230961,前谷地歯科医院,〒987－1101,石巻市前谷地字黒沢前　９４ー１,0225-72-3985,浅野　一郎,浅野　一郎 / 新規 / 令4. 4. 1,平7. 4. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,

31.0,0230987,桃豊インター歯科,〒986－0312,石巻市桃生町城内字東嶺２０６－１,0225-76-3337,西村　秀一,西村　秀一 / 移転 / 令6. 4. 1,平24. 4. 1,歯　矯歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

32.0,0231001,医療法人陽気会網小歯科診療所,〒986－2525,石巻市長渡浜杉　１３－８２,0225-49-2450,医療法人　陽気会　理事長　木内　信二,中尾　仁美 / 新規 / 令元. 8. 1,平13. 8. 1,歯 / 現存,診療所,,,,,,,,,,,,,,

33.0,0231068,駅前もりたデンタルクリニック,〒986－0825,石巻市穀町１２－１８石巻駅前ビル３Ｆ,0225-96-6755,盛田　公明,盛田　公明 / 新規 / 令6. 4. 1,平18. 4. 1,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

34.0,0231076,おき歯科クリニック,〒986－0121,石巻市大森字的場４－５,0225-62-4045,佐藤　孝弘,佐藤　孝弘 / 新規 / 令6. 5. 1,平18. 5. 1,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

35.0,0231084,二宮歯科医院,〒986－0856,石巻市大街道南１－４－１,0225-22-5623,医療法人社団　清明会　理事長　二宮　秀一,二宮　秀一 / 移転 / 令元. 11. 1,平19. 11. 1,歯　小歯　矯歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

36.0,0231092,医療法人社団ササキ歯科クリニック,〒986－0854,石巻市大街道北４－６－１８,0225-92-1182,医療法人社団ササキ歯科クリニック　理事長　佐々木　一久,佐々木　一久 / 組織変更 / 令7. 2. 1,平19. 2. 1,歯　矯歯　歯外　小歯 / 現存,診療所,,,,,,,,,,,,,,

37.0,0231100,ちゃっと歯科クリニック,〒986－0866,石巻市茜平４－１０４,0225-93-8241,医療法人　コスモス会　理事長　石田　政人,鈴木　裕樹 / 新規 / 令7. 3. 1,平19. 3. 1,歯　小歯　矯歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

38.0,0231126,坂井おとなこども歯科,〒986－0815,石巻市中里三丁目１番１１号,0225-22-4618,医療法人Ｔ＆Ｋ　理事長　坂井　清隆,坂井　清隆 / 新規 / 令3. 10. 1,平21. 10. 1,歯　小歯　矯歯 / 現存,診療所,,,,,,,,,,,,,,

39.0,0231175,医療法人　報徳会　石巻デンタルクリニック,〒986－0868,石巻市恵み野５－１－５,0225-25-5088,医療法人報徳会　理事長　平山　慶志,平山　慶志 / 新規 / 令7. 5. 1,平25. 5. 1,歯　小歯　歯外　矯歯 / 現存,診療所,,,,,,,,,,,,,,

40.0,0231183,藤江歯科医院,〒986－0814,石巻市南中里１－４－２１,0225-95-2313,藤江　整子,藤江　整子 / 新規 / 令7. 5. 1,平25. 5. 1,歯 / 現存,診療所,,,,,,,,,,,,,,

41.0,0231191,鈴木歯科,〒986－0813,石巻市駅前北通り１－１４－２９ダルセーニョ壱番館２Ｆ,0225-93-7202,鈴木　稔,鈴木　稔 / 新規 / 令7. 6. 1,平25. 6. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,

42.0,0231217,内海歯科,〒986－0801,石巻市水明北１－１－１,0225-93-3156,内海　伸宏,内海　伸宏 / 移転 / 令元. 12. 1,平25. 12. 1,歯 / 現存,診療所,,,,,,,,,,,,,,

43.0,0231225,医療法人宏生会　三宅歯科医院,〒986－0827,石巻市千石町４－３９,0225-22-1448,医療法人宏生会　理事長　三宅　宏之,三宅　宏之 / 組織変更 / 令2. 1. 1,平26. 1. 1,歯 / 現存,診療所,,,,,,,,,,,,,,

44.0,0231233,河北歯科診療所,〒986－0101,石巻市相野谷字旧会所前１０,0225-62-3208,及川　充,及川　充 / 組織変更 / 令2. 4. 1,平26. 4. 1,歯 / 現存,診療所,,,,,,,,,,,,,,

45.0,0231241,ことぶき歯科,〒986－0867,石巻市わかば３－１２－１０,0225-98-7750,山本　寿則,山本　寿則 / 新規 / 令2. 7. 1,平26. 7. 1,歯　歯外　小歯 / 現存,診療所,,,,,,,,,,,,,,

46.0,0231266,石巻市雄勝歯科診療所,〒986－1332,石巻市雄勝町小島字和田１２３,0225-25-7421,石巻市長　齋藤　正美,河瀬　聡一朗 / 移転 / 令5. 1. 16,平29. 1. 16,歯 / 現存,診療所,,,,,,,,,,,,,,

47.0,0231282,たんの歯科クリニック,〒986－0858,石巻市三ツ股２－１－８,0225-96-6480,丹野　真奈美,丹野　真奈美 / 新規 / 令5. 10. 1,平29. 10. 1,歯 / 現存,診療所,,,,,,,,,,,,,,

48.0,0231308,いしのまき訪問歯科クリニック,〒986－0873,石巻市山下町１丁目７－２６シティハイムアークヒルズシェモア１Ｆ,0225-28-7510,河瀨　瑞穂,河瀨　瑞穂 / 新規 / 令6. 7. 1,平30. 7. 1,歯 / 現存,診療所,,,,,,,,,,,,,,

49.0,0231324,沼崎歯科医院,〒986－0822,石巻市中央２－４－２３　２階,0225-98-3536,佐藤　定市,佐藤　定市 / 移転 / 令元. 12. 1,令元. 12. 1,歯 / 現存,診療所,,,,,,,,,,,,,,

50.0,0231332,さくら町歯科,〒986－2137,石巻市さくら町５丁目７－１,0225-28-5443,三浦　匠,三浦　匠 / 新規 / 令2. 4. 1,令2. 4. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,

51.0,0231357,松尾歯科医院,〒986－0871,石巻市清水町２－１１－１,0225-25-4830,松尾　洋,松尾　洋 / 交代 / 令2. 6. 1,令2. 6. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,

52.0,0231365,いしのまきグリーン歯科,〒986－0814,石巻市南中里三丁目１６番３０号,0225-23-2266,医療法人ｉ＆Ａ会　理事長　遠藤　勇,遠藤　勇 / 組織変更 / 令3. 7. 1,令3. 7. 1,歯　矯歯 / 現存,診療所,,,,,,,,,,,,,,

53.0,0231373,石巻東あお歯科,〒986－2103,石巻市流留七勺１－１イオンＳＣ石巻東店内,0225-24-3591,熊坂　晃,熊坂　晃 / 交代 / 令4. 7. 1,令4. 7. 1,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

54.0,0231381,だるま歯科,〒987－1222,石巻市広渕字馬場屋敷４番２,0225-73-3211,鈴木　武尊,鈴木　武尊 / 新規 / 令4. 10. 1,令4. 10. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,

55.0,0231399,髙城歯科医院,〒986－0868,石巻市恵み野６丁目５－１４,0225-96-7788,髙城　尚人,髙城　尚人 / 交代 / 令4. 9. 1,令4. 9. 1,歯 / 現存,診療所,,,,,,,,,,,,,,

56.0,0231407,及川歯科クリニック,〒986－0822,石巻市中央１丁目１２－２,0225-95-1243,及川　瑛明,及川　瑛明 / 交代 / 令6. 1. 1,令6. 1. 1,歯　小歯　矯歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

57.0,0231415,岩渕歯科医院,〒986－1111,石巻市鹿又字道的前１１５,0225-75-2136,岩渕　信,岩渕　信 / 交代 / 令6. 5. 1,令6. 5. 1,歯　矯歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

58.0,0231423,沼倉歯科医院,〒986－0826,石巻市鋳銭場２－３,0225-93-8622,沼倉　勝哉,沼倉　勝哉 / 交代 / 令7. 1. 1,令7. 1. 1,歯 / 現存,診療所,,,,,,,,,,,,,,

59.0,0330225,大平デンタルクリニック,〒985－0051,塩竈市宮町　３ー１９,022-366-7425,大平　眞悦,大平　眞悦 / 新規 / 令6. 11. 1,昭54. 11. 1,歯　矯歯　小歯 / 現存,診療所,,,,,,,,,,,,,,

60.0,0330274,渋井歯科医院,〒985－0051,塩竈市宮町　４ー９,022-362-0637,渋井　発,渋井　発 / 新規 / 令4. 1. 1,昭61. 1. 1,歯 / 現存,診療所,,,,,,,,,,,,,,

61.0,0330282,泉沢歯科医院,〒985－0062,塩竈市泉沢町　１７－１５,022-363-2306,鎌田　直司,鎌田　直司 / 新規 / 令4. 12. 1,平元. 12. 1,歯 / 現存,診療所,,,,,,,,,,,,,,

62.0,0330316,杉の入歯科医院,〒985－0005,塩竈市杉の入　３ー２ー１,022-362-0182,佐々木　芳昭,佐々木　芳昭 / 新規 / 令4. 4. 1,平4. 4. 1,歯 / 現存,診療所,,,,,,,,,,,,,,

63.0,0330332,あおうだ矯正歯科クリニック,〒985－0052,塩竈市本町　２ー９ＤＯ　ＰＬＡＺＡＣＯＭビル２Ｆ,022-367-9501,粟生田　俊彦,粟生田　俊彦 / 新規 / 令6. 6. 1,平6. 6. 1,矯歯　歯 / 現存,診療所,,,,,,,,,,,,,,

64.0,0330373,医療法人慈啓会千葉歯科医院,〒985－0036,塩竈市東玉川町　２－３１,022-362-5253,医療法人慈啓会千葉歯科医院　理事長　千葉純,千葉　純 / 組織変更 / 令5. 9. 1,平8. 7. 1,歯　矯歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

65.0,0330399,みや歯科クリニック,〒985－0002,塩竈市海岸通　１０－１三晴ビル２Ｆ,022-361-5810,宮　豊,宮　豊 / 新規 / 令5. 2. 1,平11. 2. 1,歯 / 現存,診療所,,,,,,,,,,,,,,

66.0,0330407,熊谷歯科口腔外科クリニック,〒985－0025,塩竈市佐浦町　１３－２２,022-366-4712,熊谷　茂宏,熊谷　茂宏 / 新規 / 令5. 9. 1,平11. 4. 1,歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

67.0,0330423,永沼歯科クリニック,〒985－0077,塩竈市梅の宮　１４－１０,022-361-1251,末瀬　裕子,末瀬　裕子 / 新規 / 令2. 5. 1,平14. 5. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,

68.0,0330431,引地歯科医院,〒985－0004,塩竈市藤倉　２ー３ー１１,022-367-1774,医療法人社団　引地歯科医院　理事長　引地　京子,引地　京子 / 組織変更 / 令2. 7. 1,平14. 7. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,

69.0,0330449,皆川歯科医院,〒985－0052,塩竈市本町　８－２,022-366-2385,皆川　亨,皆川　亨 / 新規 / 令2. 8. 1,平14. 8. 1,歯 / 現存,診療所,,,,,,,,,,,,,,

70.0,0330464,医療法人いつきの会　ササキ歯科クリニック,〒985－0024,塩竈市錦町７－６,022-365-7721,医療法人　いつきの会　ササキ歯科クリニック　理事長　佐々木　元樹,佐々木　元樹 / 組織変更 / 令7. 1. 1,平19. 1. 1,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

71.0,0330480,郷家歯科医院,〒985－0052,塩竈市本町１０－３,022-362-2238,郷家　博,郷家　博 / 交代 / 令元. 12. 15,平19. 12. 15,歯 / 現存,診療所,,,,,,,,,,,,,,

72.0,0330498,こぐえ歯科クリニック,〒985－0026,塩竈市旭町１８－１１,022-365-3728,小久江　知洋,小久江　知洋 / 新規 / 令2. 9. 1,平20. 9. 1,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

73.0,0330514,きくちデンタルクリニック,〒985－0085,塩竈市庚塚３０番地８２,022-361-3368,医療法人如水会　理事長　菊地　伸行,菊地　伸行 / 組織変更 / 令4. 7. 1,平22. 7. 1,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

74.0,0330522,川村歯科医院,〒985－0016,塩釜市港町２丁目５－１２,022-362-1516,川村　裕香,川村　裕香 / 交代 / 令6. 1. 1,平24. 1. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,

75.0,0330530,目黒歯科医院,〒985－0051,塩竈市宮町１－９,022-362-0633,目黒　浩幸,目黒　浩幸 / 交代 / 令7. 3. 22,平25. 3. 22,歯　矯歯　小歯 / 現存,診療所,,,,,,,,,,,,,,

76.0,0330555,玉川歯科医院,〒985－0042,塩竈市玉川２－６－９,022-366-5155,宮井　靖,宮井　靖 / 新規 / 令2. 6. 1,平26. 6. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,

77.0,0330571,いまいずみ歯科クリニック,〒985－0061,塩竈市清水沢一丁目３２－１,022-361-3803,今泉　聡,今泉　聡 / 新規 / 令7. 5. 1,令元. 5. 1,歯　矯歯　小歯 / 現存,診療所,,,,,,,,,,,,,,

78.0,0330589,郷家第三歯科医院,〒985－0053,塩竈市南町５－１０,022-362-4571,郷家　敏昭,郷家　敏昭 / 交代 / 令3. 5. 1,令3. 5. 1,歯 / 現存,診療所,,,,,,,,,,,,,,

79.0,0530113,熊谷歯科医院,〒988－0084,気仙沼市八日町　２ー３ー１１,0226-23-2211,熊谷　利勝,熊谷　利勝 / 新規 / 令5. 12. 1,昭56. 12. 1,歯 / 現存,診療所,,,,,,,,,,,,,,

80.0,0530212,金澤歯科医院,〒988－0071,気仙沼市新町　４ー６,0226-24-1155,金澤　洋,金澤　洋 / 新規 / 令6. 8. 1,昭57. 8. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,

81.0,0530238,みうら歯科クリニック,〒988－0222,気仙沼市長磯船原　１－１,0226-27-4145,三浦　克麿,三浦　克麿 / 新規 / 令5. 1. 1,昭59. 1. 1,歯 / 現存,診療所,,,,,,,,,,,,,,

82.0,0530279,菅原歯科医院,〒988－0043,気仙沼市南郷　５ー３,0226-24-1818,菅原　初夫,菅原　初夫 / 交代 / 令6. 7. 1,昭63. 7. 1,歯 / 現存,診療所,,,,,,,,,,,,,,

83.0,0530295,皆川歯科医院,〒988－0104,気仙沼市赤岩五駄鱈　３６,0226-22-9611,皆川　一郎,皆川　一郎 / 新規 / 令4. 6. 1,平元. 6. 1,歯 / 現存,診療所,,,,,,,,,,,,,,

84.0,0530329,米倉歯科クリニック,〒988－0043,気仙沼市南郷　１－３,0226-22-9955,医療法人社団康仁会　理事長　米倉康城,米倉　康城 / 組織変更 / 令4. 9. 1,平7. 9. 1,歯　矯歯　小歯 / 現存,診療所,,,,,,,,,,,,,,

85.0,0530337,田中前　加藤歯科医院,〒988－0053,気仙沼市田中前　１ー４ー７,0226-22-1167,加藤　誠,加藤　誠 / 移転 / 令4. 5. 1,平10. 5. 1,歯 / 現存,診療所,,,,,,,,,,,,,,

86.0,0530352,千葉歯科医院,〒988－0066,気仙沼市東新城３丁目１０－２０,0226-22-1360,千葉　信一,千葉　信一 / 移転 / 令5. 12. 12,平23. 12. 12,歯 / 現存,診療所,,,,,,,,,,,,,,

87.0,0530402,さいとう矯正歯科クリニック,〒988－0053,気仙沼市田中前　３ー１ー１１,0226-25-4187,齊藤　修司,齊藤　修司 / 新規 / 令7. 6. 1,平13. 6. 1,歯　矯歯　小歯 / 現存,診療所,,,,,,,,,,,,,,

88.0,0530444,佐藤歯科医院,〒988－0535,気仙沼市唐桑町馬場　２０９ー１,0226-32-2309,佐藤　和則,佐藤　晶 / 移転 / 令6. 11. 1,昭63. 11. 1,歯 / 現存,診療所,,,,,,,,,,,,,,

89.0,0530477,医療法人社団万仁堂　三浦齒科醫院,〒988－0382,気仙沼市本吉町津谷明戸２４－２,0226-42-2418,医療法人社団万仁堂　理事長　三浦允裕,三浦　満利子 / 組織変更 / 令5. 9. 1,平17. 9. 1,歯　矯歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

90.0,0530501,医療法人憲仁会　山谷歯科医院,〒988－0381,気仙沼市本吉町津谷新明戸２１０,0226-42-3577,医療法人憲仁会　理事長　山谷　立憲,山谷　立憲 / 組織変更 / 令4. 1. 1,平22. 1. 1,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

91.0,0530535,菅野歯科医院,〒988－0181,気仙沼市赤岩杉ノ沢４７番３７,0226-22-2235,医療法人社団ことじ会　菅野歯科医院　理事長　菅野　健,菅野　健 / 移転 / 令5. 5. 1,平29. 5. 1,歯　小歯　矯歯 / 現存,診療所,,,,,,,,,,,,,,

92.0,0530568,ハーモニー歯科医院,〒988－0026,気仙沼市幸町四丁目４番２５号,0226-25-8367,医療法人社団万仁堂　理事長　三浦　允裕,三浦　允裕 / 新規 / 令2. 11. 1,令2. 11. 1,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

93.0,0530592,ファミリー歯科医院,〒988－0104,気仙沼市赤岩五駄鱈８０－９,0226-24-2822,小松　玲子,小松　玲子 / 移転 / 令7. 4. 1,令7. 4. 1,歯 / 現存,診療所,,,,,,,,,,,,,,

94.0,0630061,髙橋歯科医院,〒989－0242,白石市字柳町　４,0224-26-3543,髙橋　卓一,髙橋　卓一 / 新規 / 令4. 5. 1,昭43. 5. 1,矯歯　歯 / 現存,診療所,,,,,,,,,,,,,,

95.0,0630129,富岡歯科医院,〒989－0275,白石市本町　７３,0224-24-4362,富岡　和弘,富岡　和弘 / 新規 / 令4. 7. 1,昭55. 7. 1,歯 / 現存,診療所,,,,,,,,,,,,,,

96.0,0630145,谷津歯科医院,〒989－0267,白石市延命寺北　１６－２,0224-26-3254,谷津　善昭,谷津　善昭 / 新規 / 令5. 3. 1,昭62. 3. 1,歯 / 現存,診療所,,,,,,,,,,,,,,

97.0,0630152,小野歯科医院,〒989－0225,白石市東町　１ー１ー１０,0224-25-8007,小野　貴志夫,小野　貴志夫 / 新規 / 令6. 5. 1,昭63. 5. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,

98.0,0630228,ごとう歯科医院,〒989－0207,白石市堂場前　１２８,0224-24-2020,後藤　正敏,後藤　正敏 / 新規 / 令5. 9. 1,平5. 4. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,

99.0,0630244,千木良デンタルクリニック,〒989－0277,白石市沢端町　１－２８,0224-26-1131,千木良　尚志,千木良　尚志 / 新規 / 令4. 8. 1,平7. 8. 1,歯　矯歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

100.0,0630251,清原歯科医院,〒989－0229,白石市銚子ケ森　１０－３９,0224-25-1030,清原　敏明,清原　敏明 / 新規 / 令5. 9. 1,平8. 4. 1,歯　小歯　矯歯 / 現存,診療所,,,,,,,,,,,,,,

101.0,0630269,かおる歯科医院,〒989－0218,白石市鷹巣東１－５－１６,0224-24-3777,亘理　薫,亘理　薫 / 新規 / 令5. 9. 1,平11. 4. 1,歯 / 現存,診療所,,,,,,,,,,,,,,

102.0,0630277,けんじ歯科クリニック,〒989－0252,白石市西益岡町１－８,0224-25-9933,清原　憲治,清原　憲治 / 新規 / 令元. 10. 1,平13. 10. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,

103.0,0630293,ひかり歯科医院,〒989－0205,白石市東大畑１３４－５,0224-22-2112,後藤　拡樹,後藤　拡樹 / 新規 / 令5. 9. 1,平17. 5. 1,歯　矯歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

104.0,0630301,亘理歯科医院,〒989－0257,白石市字亘理町３５－１,0224-26-2563,亘理　瑛,亘理　瑛 / 交代 / 令7. 4. 1,令7. 4. 1,歯　小歯　矯歯　歯外 / 現存,診療所,,,,,,,,,,,,,,

105.0,0730119,清水歯科医院,〒981－1224,名取市増田　２ー６ー２４,022-384-6338,清水　宣彦,清水　宣彦 / 移転 / 令5. 9. 1,昭56. 9. 1,歯 / 現存,診療所,,,,,,,,,,,,,,

106.0,0730176,たかとく歯科医院,〒981－1232,名取市大手町　５ー１７ー１５,022-384-8841,高橋　仁志,高橋　仁志 / 新規 / 令6. 8. 1,昭63. 8. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,

107.0,0730184,島田歯科医院,〒981－1226,名取市植松　４－１８－１３,022-383-0763,島田　実,島田　実 / 新規 / 令5. 9. 1,平2. 9. 1,歯 / 現存,診療所,,,,,,,,,,,,,,

108.0,0730200,福澤歯科医院,〒981－1245,名取市ゆりが丘　２－１１－７,022-386-3611,福澤　諭,福澤　諭 / 新規 / 令5. 9. 1,平5. 4. 1,歯 / 現存,診療所,,,,,,,,,,,,,,

